Year,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Product_Lines,Average_Price_USD
2013,58.83,4038720.72,54421.36,2,156.96
2017,46.57,410704.52,23479.83,11,396.7
2012,361.38,294861.55,53767.58,14,258.33
2020,87.66,4220166.96,53173.44,3,128.35
2019,63.01,843283.19,64462.67,8,104.45
2013,95.31,2593087.23,12596.07,18,63.52
2012,267.94,345277.61,6370.9,8,60.67
2019,412.61,2598515.88,34613.37,16,340.99
2018,44.55,2743501.28,46949.73,18,117.8
2020,154.18,2761045.49,95033.29,11,498.39
2016,183.3,3624862.93,31549.34,8,39.74
2018,346.52,1643230.0,4810.99,4,170.5
2016,249.14,161959.32,46514.08,5,21.99
2021,445.47,3073485.73,85641.77,5,79.83
2011,175.0,3405648.77,24567.18,14,335.69
2020,120.71,2680593.82,21225.95,13,306.78
2016,192.11,3402552.7,81958.82,11,205.62
2014,350.54,1416684.18,94801.83,18,283.4
2011,261.33,2970678.39,29852.18,16,66.51
2012,457.58,1753049.33,74462.05,14,25.95
2022,87.14,185692.14,87499.33,16,27.95
2024,135.78,4548037.98,17508.25,13,207.14
2020,275.39,406789.47,63814.91,12,161.2
2014,313.43,1154910.83,85137.39,6,192.39
2023,414.43,4571818.84,36581.33,8,98.65
2018,138.25,4660834.28,46713.32,12,64.23
2011,24.42,4407852.49,99450.44,11,41.83
2018,271.96,2749958.25,55469.72,10,348.16
2013,76.52,475444.45,85252.53,3,47.56
2012,85.8,2508147.9,76633.17,19,452.98
2021,170.48,3641808.17,90347.17,13,107.41
2011,67.16,4491251.51,20993.95,1,460.32
2012,424.64,2608089.35,50577.02,14,23.7
2017,33.86,653632.61,77895.08,3,21.37
2021,172.74,3506038.72,3534.44,1,43.26
2012,447.04,1314494.67,78168.68,4,272.96
2011,436.04,2052292.66,1835.86,1,427.19
2021,428.15,4278770.23,41612.19,4,147.63
2023,254.18,2603041.55,51305.99,18,395.38
2014,298.44,859850.73,11273.53,18,62.12
2022,118.12,2650618.81,97895.52,13,268.21
2022,63.68,2075528.38,2675.97,5,163.28
2013,311.11,4209160.98,59411.32,5,369.76
2019,369.55,3484781.86,76307.86,1,487.36
2013,428.77,3272194.79,2265.13,14,474.1
2014,146.82,467829.59,24782.34,10,153.38
2012,133.8,194026.41,96239.86,8,158.18
2016,349.61,4030229.63,76759.91,19,91.05
2014,497.04,3280622.71,78182.6,1,58.06
2015,404.93,65760.86,7193.36,6,184.69
2012,126.04,3221312.02,64912.88,13,325.57
2012,153.09,3944753.03,26498.26,3,29.99
2023,11.0,789481.76,60790.22,4,79.73
2019,211.85,3849636.12,89768.97,5,207.11
2014,107.89,3041485.11,66413.81,2,466.2
2013,121.23,1003972.54,2987.74,15,351.84
2020,302.11,1817495.16,33016.78,18,384.04
2022,452.63,465247.44,16908.68,6,192.9
2010,60.67,3254350.94,41327.1,2,379.03
2023,29.65,1175635.09,99431.64,3,102.51
2019,378.96,3538383.43,46348.86,3,320.27
2022,260.41,2070464.18,29013.0,8,355.03
2012,131.08,1978872.67,17137.79,16,176.51
2014,410.27,3817062.34,38812.25,15,241.92
2022,293.66,2393737.48,27572.55,6,493.24
2018,288.73,2727152.95,46307.03,5,108.72
2014,450.29,693820.1,9506.03,5,463.76
2011,63.72,3712622.22,88138.99,8,382.53
2022,69.59,2800398.63,29341.36,11,145.43
2019,493.01,2132036.83,38991.04,13,329.73
2020,295.51,4639247.91,41800.24,17,168.66
2012,390.97,1219026.49,68041.58,7,372.42
2021,292.35,2968125.06,58130.34,16,45.63
2014,462.01,1600111.17,55322.22,5,199.51
2014,49.65,4217200.78,32991.78,4,50.01
2022,305.66,2630130.72,43360.72,5,328.12
2011,186.18,4555852.04,45798.65,4,452.53
2023,115.8,3724933.9,64949.45,9,472.42
2022,80.43,2584461.3,54813.2,11,23.1
2019,26.0,75879.18,28608.67,5,148.5
2016,138.59,2774574.07,98754.77,12,153.72
2022,347.45,4877445.69,6108.21,12,416.27
2012,474.25,4987603.01,52611.28,8,160.05
2018,136.47,2177033.69,36955.25,19,335.16
2012,428.32,2509420.45,48333.71,1,255.21
2012,361.02,1118816.97,81964.33,7,53.04
2019,486.78,4128279.74,81679.92,10,100.21
2010,489.31,4797105.09,68252.24,15,347.18
2023,321.12,317800.67,81467.21,12,431.32
2011,198.96,4677462.18,69060.37,4,489.25
2012,438.47,2969408.04,34332.54,16,434.21
2020,129.57,4282475.18,48534.47,2,447.79
2015,475.67,879409.31,9832.54,9,408.93
2010,268.01,1312425.81,56218.26,1,58.27
2013,167.37,4296555.07,74969.43,17,421.15
2014,196.52,4168182.64,37847.92,17,32.5
2018,211.17,488295.95,93296.09,8,187.51
2019,167.8,889749.44,40624.48,8,244.4
2013,453.48,4125665.12,23452.87,10,261.64
2014,416.03,1326655.19,66949.87,1,305.91
2022,182.3,3589196.31,87175.08,19,416.34
2016,318.41,464640.22,2896.03,7,23.38
2019,163.27,1105751.62,28620.01,9,68.72
2020,383.97,3910945.12,91093.92,4,178.41
2024,66.71,3887735.33,58141.51,14,222.07
2018,84.24,4168531.85,11231.48,4,382.32
2015,85.0,1954874.74,5549.41,16,94.71
2021,356.64,3428225.57,48096.13,18,279.28
2013,309.61,97510.81,47969.46,9,250.51
2015,1.81,1361288.31,75628.76,14,464.5
2024,49.75,1231142.49,83016.19,3,151.81
2021,168.32,3411667.16,24814.84,1,175.79
2017,347.09,1519014.18,59379.99,17,479.21
2018,447.71,1856658.06,26046.76,3,204.21
2024,346.28,204456.96,7098.54,19,175.09
2013,65.12,3826257.14,74057.44,19,35.86
2013,122.79,4119783.94,94372.8,18,89.99
2022,27.78,1400726.3,12344.74,6,472.94
2023,169.25,1608554.3,60097.83,18,323.98
2012,193.07,3326332.85,36924.09,15,423.38
2012,78.83,2862328.29,14642.15,20,20.57
2014,270.18,4072239.74,5053.94,13,175.51
2021,449.37,4681707.74,16216.25,10,184.76
2017,226.57,4283327.1,40660.04,17,401.08
2023,46.03,555762.9,71531.28,18,227.32
2011,359.68,2487675.57,62073.72,6,475.94
2017,323.0,1996667.93,43109.2,15,146.88
2023,371.3,1975646.66,73439.92,18,172.88
2020,493.81,2334763.49,51664.49,2,45.68
2010,156.1,2921522.91,3959.22,6,102.35
2018,12.75,2839840.43,70815.72,19,134.71
2017,412.13,480429.53,37847.5,7,284.46
2010,31.83,2126219.96,54771.48,14,59.84
2022,185.74,925089.63,48095.53,3,99.89
2023,294.25,3343129.6,31257.86,9,356.65
2016,391.91,4552549.71,14077.53,1,100.33
2010,267.47,355022.29,68417.28,12,326.71
2011,388.71,2197740.12,75857.21,4,399.11
2023,226.39,4931255.68,82440.07,18,44.67
2010,212.08,2546678.52,60804.34,13,426.13
2011,8.87,3750169.35,70976.92,10,450.75
2012,102.71,2121878.84,11081.99,12,416.46
2018,406.13,2833400.11,95874.91,19,490.97
2024,31.78,4865854.56,59302.1,5,29.49
2016,340.51,649634.93,2074.73,19,20.25
2018,246.06,3476034.11,57263.22,6,433.28
2020,264.67,4350498.21,50585.88,8,179.89
2012,202.1,3254108.45,94204.06,10,335.28
2021,263.42,2446979.6,15846.81,6,36.16
2019,387.21,2427710.91,40025.45,6,438.01
2023,338.38,1481764.43,55779.29,2,251.54
2010,163.36,1989050.63,68469.34,4,322.38
2017,430.36,3564350.98,33525.41,1,310.74
2011,454.98,2877156.33,84619.22,2,37.83
2013,394.03,3676741.79,34193.83,10,320.29
2022,269.12,1314877.66,87296.0,11,479.14
2020,386.15,1140265.19,25713.35,18,194.35
2019,247.89,1540017.15,73304.89,10,326.01
2014,467.56,1500647.34,1072.89,11,248.76
2010,464.58,639822.45,21527.31,9,197.84
2015,182.07,166937.58,91114.54,15,184.13
2010,478.41,1119433.33,19945.09,13,152.87
2024,394.9,2445253.76,16902.87,9,273.3
2022,445.94,4219453.35,16867.51,4,195.93
2021,128.91,702337.39,32859.01,5,116.49
2011,73.86,1915318.22,55289.67,2,357.44
2011,55.67,3350621.8,23372.21,11,487.58
2013,476.08,466360.69,55222.11,13,222.45
2020,37.36,2338672.11,50762.14,6,126.68
2021,434.59,984669.0,19113.17,6,495.0
2020,317.16,1639000.99,22551.58,8,44.5
2018,32.69,4198419.33,11096.32,8,271.42
2018,198.95,1473301.89,64159.34,9,212.16
2016,300.0,606640.63,48691.85,19,37.05
2018,86.11,228964.02,40569.93,14,293.07
2014,68.47,975435.17,33992.96,15,166.5
2024,418.56,4955522.74,32268.25,17,409.4
2010,310.51,4038850.1,26161.21,12,455.11
2023,148.05,2835462.99,52134.56,14,186.22
2014,365.04,340475.7,90197.54,2,177.08
2013,394.78,2868202.64,74436.13,8,368.07
2014,115.57,2913987.35,11729.82,19,211.81
2010,65.86,2201583.25,76397.06,15,490.67
2022,135.67,4323767.25,65913.11,10,110.61
2015,272.34,854304.31,43578.22,11,491.8
2023,302.15,2997800.31,26586.23,4,293.05
2018,164.75,1502746.44,26368.1,15,435.09
2015,345.64,1020265.49,18373.35,17,376.14
2017,352.86,4792979.9,88766.28,3,75.26
2023,174.71,769714.82,1425.35,20,451.29
2019,337.74,351357.5,7759.92,5,342.08
2011,209.7,1883977.76,94213.77,19,441.54
2016,461.97,3067498.02,54077.9,4,453.12
2020,396.41,2187038.73,17981.57,20,435.34
2021,247.16,4615087.74,89071.46,19,450.66
2019,134.77,4636081.73,54462.8,11,439.01
2011,297.41,4744026.48,65262.03,19,178.84
2013,260.84,893190.55,57771.88,16,371.27
2015,103.97,238476.04,78023.29,9,116.07
2011,334.37,3562656.17,57782.09,19,380.88
2014,382.92,704443.7,66154.26,9,300.21
2016,358.81,4220663.99,98689.53,7,231.34
2011,460.92,2654215.58,62619.0,16,41.24
2010,357.02,1880696.82,83530.36,16,440.15
2012,300.78,3843981.76,35681.68,14,459.65
2013,339.7,3872751.55,98115.48,1,356.57
2013,7.6,2819924.06,41677.89,2,410.17
2018,252.48,796949.21,88116.37,19,178.02
2015,195.57,4071974.6,5192.94,12,388.37
2014,334.34,779339.77,80780.56,3,194.42
2017,246.81,232264.28,87698.0,13,378.4
2022,348.95,1440698.72,56668.96,2,363.77
2015,75.6,2396506.23,89426.29,6,145.79
2022,96.84,4170804.4,45064.71,20,184.67
2015,337.64,1323930.24,43641.95,17,174.85
2023,100.91,897446.28,45074.18,1,346.16
2017,347.18,738238.53,96687.05,5,71.68
2014,417.02,260229.89,54511.73,15,108.88
2015,129.91,103659.9,96224.77,4,369.84
2012,474.88,2363874.82,78382.37,19,396.91
2018,427.37,3948525.95,82003.08,7,235.27
2015,170.42,2364473.29,29751.48,17,314.95
2021,142.09,3376022.37,61530.28,16,309.98
2016,288.0,2328411.6,76891.7,11,101.85
2016,435.78,1665989.29,74256.77,10,275.3
2011,74.36,1540436.02,18582.49,18,378.57
2019,474.03,645301.79,39588.91,6,106.73
2011,59.21,2199179.01,45237.52,20,137.45
2016,126.4,2444015.25,2264.05,14,276.19
2013,48.32,1326816.39,5354.88,11,359.61
2018,258.04,2103556.62,29026.89,2,429.96
2018,134.22,3199545.62,57441.19,2,44.74
2024,207.74,1998801.61,35769.73,6,218.51
2016,428.58,1615485.04,57890.02,7,406.1
2018,467.89,373495.62,6859.12,14,138.53
2020,463.7,2563706.67,5666.35,17,235.53
2023,458.38,1824253.23,58155.34,13,131.25
2020,55.97,2928250.22,50759.08,19,135.66
2014,484.09,4613772.33,23670.92,6,450.24
2014,251.03,1079813.36,71367.21,3,359.91
2020,476.9,2058365.84,61167.13,1,154.0
2016,214.16,1824355.42,10194.48,16,459.79
2013,170.69,4279812.43,97185.22,11,74.97
2023,38.05,1791373.56,97813.87,3,397.02
2023,363.07,4777717.49,81925.73,2,157.66
2014,466.39,4749403.44,70784.85,14,245.2
2017,468.91,4882986.51,99489.47,15,491.07
2023,217.49,490976.75,93101.37,11,179.61
2012,113.43,1772385.26,40240.13,19,59.62
2010,471.68,2631023.04,23417.23,8,59.32
2019,71.81,546189.02,43746.73,6,98.97
2016,288.78,1660816.77,46498.49,13,177.34
2016,76.74,1231908.68,57900.19,1,191.98
2011,114.44,4653187.65,14879.74,18,435.76
2012,197.6,1363309.67,98682.28,15,232.78
2013,387.9,2358877.67,55358.5,20,424.3
2023,140.13,2147282.53,7184.53,6,131.14
2019,312.78,2325307.14,14276.54,1,258.92
2016,399.73,1361722.75,84365.0,6,108.49
2012,284.23,3319166.65,30072.18,9,214.42
2014,438.21,838221.56,18084.84,4,144.07
2017,99.82,640868.52,58700.1,7,180.3
2011,466.41,853123.24,73220.2,11,276.93
2019,61.02,1562192.37,49575.82,19,286.95
2014,291.16,2529574.61,71591.58,3,92.83
2020,3.77,392739.36,22309.02,3,60.26
2019,494.56,934045.05,15446.08,12,124.17
2012,183.2,3462473.81,96604.83,10,108.37
2012,398.92,372678.64,52122.42,7,406.68
2020,104.93,827473.56,86345.23,12,392.98
2012,58.18,392269.47,27598.68,5,382.52
2019,389.81,287417.81,57014.58,10,40.28
2023,134.99,3448357.31,92483.19,5,29.67
2016,161.33,3001889.15,30209.58,1,305.13
2018,1.75,4511152.79,97844.11,2,38.33
2012,436.71,890021.7,13139.86,2,263.77
2017,271.25,2706934.11,82222.62,14,402.42
2021,76.41,2100054.76,56573.2,8,35.42
2018,338.55,1577226.31,84564.14,7,322.15
2022,137.05,2654537.88,52094.2,3,314.89
2024,113.23,2443774.69,59900.86,11,350.29
2014,221.66,4867497.47,85114.93,5,135.78
2015,352.69,4181009.12,11300.13,7,479.56
2014,416.97,1907473.82,46807.51,1,157.24
2023,419.89,3366161.66,19115.57,16,253.86
2010,184.98,3755860.58,59876.85,2,51.82
2019,228.95,2161060.7,68410.02,7,193.83
2018,269.5,4740772.77,13664.54,8,453.03
2014,46.11,877986.08,69342.51,17,410.58
2020,170.63,4092920.41,89197.1,9,272.94
2022,421.19,1606238.3,59441.05,9,409.81
2018,286.34,770930.5,60348.25,12,299.14
2020,460.91,250174.79,36524.48,15,475.61
2013,137.35,4738276.23,35571.07,7,329.98
2020,263.91,2375674.05,30577.04,1,134.03
2021,480.92,3977023.34,51641.35,9,377.16
2017,188.32,2272475.74,24633.19,17,487.24
2012,83.26,3930888.23,33043.04,18,362.92
2018,127.96,1479502.93,78354.06,5,44.96
2010,102.37,2095794.03,29768.84,20,429.5
2014,380.98,4921573.16,39014.55,7,153.85
2015,361.95,1953663.69,47718.24,19,414.76
2022,499.1,861878.24,44698.0,19,26.21
2017,279.77,4237542.23,90994.59,18,147.55
2014,276.72,503486.21,79029.85,16,104.07
2010,127.04,4308620.07,92374.2,5,366.01
2017,90.17,4007020.4,44782.46,11,114.09
2014,299.01,2639770.22,5304.69,1,118.6
2021,124.63,1110337.64,64829.33,12,263.69
2014,414.02,1387795.97,83534.62,8,468.97
2023,235.37,4425627.12,1221.22,3,273.59
2020,195.99,2759961.28,37974.73,7,352.19
2023,348.38,1648121.62,89563.34,1,321.62
2020,337.16,3158449.54,52094.44,16,343.98
2023,134.37,4122775.71,4078.11,3,377.31
2016,238.07,2890759.06,5315.84,5,150.04
2023,447.17,4904897.11,68409.41,20,302.47
2016,211.83,2497741.37,52727.42,12,234.93
2013,139.76,2815041.4,98553.41,18,296.55
2014,490.57,4690979.25,16365.46,14,294.07
2017,79.25,3870750.48,97178.25,19,439.06
2014,34.5,4257426.5,1826.92,14,43.41
2010,244.44,1483781.42,41136.74,8,448.26
2021,56.92,1737915.93,75053.94,18,314.67
2014,306.83,2045665.55,98307.27,17,425.95
2012,176.49,3141967.43,45383.72,14,164.09
2017,44.77,2071405.12,62736.31,18,49.39
2015,297.2,612834.28,24536.27,13,38.64
2017,229.33,4895683.9,96516.5,12,82.9
2010,390.44,2745393.53,72342.79,19,208.01
2014,60.21,631421.65,28976.82,18,464.82
2023,294.21,4932582.98,71166.86,9,256.58
2022,136.91,3888055.87,3032.46,3,170.2
2020,439.74,4821841.03,8691.64,1,54.44
2015,227.1,2504733.61,72552.71,18,251.79
2016,54.25,4598900.27,1203.32,12,28.53
2016,229.15,2277871.36,63581.26,8,478.28
2012,411.04,1378315.05,84499.82,13,210.7
2021,1.88,3139975.64,89954.92,9,397.6
2012,426.99,385069.98,78099.17,19,463.44
2013,70.2,1909462.99,41018.07,14,142.96
2016,319.03,352686.69,42932.45,20,385.0
2017,160.57,1832695.39,38698.78,15,491.99
2022,265.2,892927.35,97032.07,2,294.12
2012,236.53,3906925.97,75332.0,17,310.56
2010,210.02,2340037.87,1390.56,13,300.15
2012,305.61,432244.46,23514.43,15,253.19
2024,9.78,4776703.2,34795.46,9,190.48
2022,393.88,805916.1,27807.09,19,165.0
2013,154.17,1878291.26,96452.67,11,56.72
2018,399.02,4432009.02,46700.37,6,449.31
2011,66.27,3475064.7,56482.03,12,319.76
2021,303.51,1842834.89,40261.77,2,245.02
2010,388.75,2147557.02,10846.81,18,39.32
2010,409.73,2210186.29,4415.27,19,113.58
2023,11.24,1292037.85,28115.48,19,56.69
2022,65.66,3796776.68,20948.37,18,385.04
2018,160.9,4948019.06,88041.17,2,55.11
2024,341.26,335897.06,29445.39,5,135.2
2019,209.82,2005113.83,47710.55,5,258.98
2022,23.71,2945327.13,87299.62,12,193.72
2013,164.71,477466.32,2066.59,3,204.62
2012,300.86,1589558.68,39976.0,13,82.62
2023,416.82,1828169.96,26776.86,19,353.94
2024,90.03,1609096.88,49625.17,3,220.49
2018,425.99,3024497.5,26415.31,13,193.21
2016,238.09,2840882.22,74487.2,15,178.83
2013,248.54,3993108.77,54856.6,7,211.76
2019,103.59,3096769.38,53330.5,19,37.39
2018,242.81,2601859.56,17393.71,2,149.97
2024,445.67,1066489.64,36093.79,20,166.66
2011,422.91,4068871.58,92722.48,1,186.82
2022,129.02,2605193.89,51484.16,18,352.65
2014,229.72,3687477.87,55206.36,12,296.85
2018,221.83,3232837.62,97765.16,17,187.21
2011,311.16,2384713.23,12946.48,19,484.2
2020,252.57,4094090.91,97362.53,13,108.84
2011,295.28,4793347.74,79492.16,8,158.37
2016,313.18,1714800.06,10378.57,20,425.03
2013,344.67,2147504.67,85488.84,4,387.77
2011,110.61,4207112.69,6847.53,13,456.98
2014,448.66,3426882.62,73527.14,12,21.47
2016,327.82,4020898.34,50934.12,5,366.28
2019,40.77,1128922.4,12306.21,13,396.48
2024,380.4,4877844.7,54427.74,12,349.37
2015,308.83,1441534.38,95723.01,6,53.36
2014,466.82,1131270.13,22314.28,13,103.1
2016,73.86,1690745.29,23152.18,2,169.11
2017,282.87,4201358.47,64416.76,4,86.39
2019,485.43,735810.74,97540.45,18,476.49
2013,316.46,4795258.73,65274.4,6,386.92
2023,249.43,4436502.39,22901.91,12,323.58
2012,38.13,1508123.36,15204.31,1,381.08
2023,480.9,4610602.48,62532.76,9,469.7
2023,468.32,566094.37,28434.34,11,166.29
2019,477.74,3921591.3,64585.84,7,52.16
2023,267.81,3656229.31,88743.57,10,132.81
2024,204.77,1962249.61,35066.22,7,319.43
2013,70.71,1557452.3,76277.62,10,200.04
2015,459.54,1109167.26,62065.31,12,345.27
2011,131.55,432976.75,9167.45,3,291.31
2018,167.18,1919498.87,12131.21,16,39.57
2012,89.02,2621040.78,70890.4,14,312.43
2015,266.23,1332561.45,55571.32,16,167.72
2021,474.95,1405221.21,65605.27,2,496.13
2019,344.54,431421.74,68231.94,11,391.28
2013,205.05,3049975.14,86537.73,3,323.86
2014,227.18,4605945.59,40893.64,15,179.23
2011,474.54,908742.62,49212.06,5,79.79
2020,314.02,193855.47,39858.78,2,433.88
2016,429.28,4359454.26,85757.53,5,498.86
2010,170.9,4156918.5,11787.06,16,297.24
2019,275.48,2528385.2,18359.11,17,119.12
2015,229.1,4048764.0,34518.5,4,387.61
2024,366.44,393337.72,29481.04,8,399.54
2023,282.7,2391303.9,72892.85,11,61.96
2011,17.88,4236413.33,52720.07,16,337.16
2022,296.17,4126506.96,85064.74,17,130.38
2021,249.43,1465637.07,93692.99,14,496.23
2013,423.15,551665.91,16915.95,11,164.43
2013,111.02,2756284.15,8950.49,16,472.07
2019,275.31,2434527.22,94942.79,14,464.06
2016,133.22,2975204.47,60735.3,7,465.44
2014,86.05,4958145.9,37526.54,12,441.74
2024,346.38,735518.46,3215.65,12,221.46
2022,356.99,4235780.25,43736.26,9,311.5
2022,301.74,980683.73,30503.27,8,173.62
2017,89.04,1588408.73,94645.8,8,109.29
2014,333.63,2152137.85,80933.95,16,411.93
2018,466.42,4954764.07,86814.03,7,438.75
2024,171.71,2162764.31,95090.32,13,440.76
2018,356.4,1266144.0,17364.91,2,33.26
2015,250.79,2606904.71,76015.01,5,236.1
2015,157.36,1489039.83,78887.98,18,89.22
2010,260.3,1879994.59,26928.37,14,402.56
2010,34.8,764111.72,46646.67,8,198.45
2010,104.37,1005828.53,34248.37,9,32.15
2010,316.74,4271386.94,36453.73,14,469.66
2020,497.79,4394942.97,47867.54,5,82.95
2010,292.61,2930186.73,75647.35,6,128.24
2020,234.1,1069069.58,20145.47,11,52.08
2020,31.91,4646796.22,79534.87,16,169.93
2020,266.08,1215601.23,9819.98,9,148.63
2014,453.49,4406133.39,69687.67,13,255.64
2010,9.63,1762749.59,92835.24,4,498.28
2024,183.99,887454.28,68435.58,11,344.17
2012,467.55,3353885.09,29254.69,8,179.14
2017,168.92,4773679.87,84045.29,6,28.0
2016,311.47,1499083.47,98815.05,13,497.38
2015,411.41,1615629.53,49004.75,16,48.15
2011,331.08,4348684.74,72836.66,16,162.53
2011,390.88,1634813.49,41322.07,1,397.32
2020,275.82,972376.39,85129.46,8,38.58
2015,205.74,3120076.49,40932.14,3,236.12
2012,330.45,2593247.98,2013.78,10,93.31
2014,104.55,1822897.25,81301.95,9,332.66
2022,236.42,3087321.78,74556.23,6,204.1
2013,353.26,476549.84,8017.49,10,409.58
2010,362.5,1704968.08,71668.51,4,418.09
2023,351.99,3873757.37,11238.82,13,182.17
2015,214.79,1405221.21,2784.68,18,169.86
2022,324.23,2682433.05,37103.66,9,368.33
2024,290.51,1790313.9,9325.5,13,371.99
2021,266.54,474767.15,58800.49,7,107.75
2022,31.52,1603402.07,96019.45,3,284.18
2011,168.95,2052562.77,52021.16,3,53.97
2021,159.34,741761.79,75177.35,13,373.09
2013,175.98,2261332.74,52574.89,8,30.33
2018,339.36,3732548.91,2722.88,12,288.97
2012,40.57,2099977.97,5849.37,10,372.97
2020,160.55,4819434.62,48503.18,10,339.99
2014,334.76,2993102.02,97245.63,16,293.16
2016,247.73,1940684.14,15465.11,8,193.83
2017,82.94,2015118.27,94941.35,15,478.23
2010,403.48,1683801.85,28689.09,3,54.49
2011,251.77,1370203.56,45220.54,20,144.75
2020,403.82,3990415.39,83160.92,17,111.87
2010,370.35,174958.64,32439.23,2,334.97
2011,143.7,2054168.96,80198.17,17,420.8
2014,478.6,3525806.38,90072.57,1,140.74
2021,326.78,738735.07,11403.38,16,443.92
2020,30.96,118791.43,37530.69,3,382.04
2018,292.07,4387609.95,27889.52,14,72.83
2022,121.97,1557191.57,97206.88,3,267.87
2010,358.62,2880415.06,62712.33,13,362.82
2014,471.41,1102586.75,63820.95,11,446.3
2023,292.93,855866.27,57887.51,18,431.34
2011,304.51,4051545.88,87874.03,4,26.99
2013,329.4,3784554.13,89461.9,14,259.14
2015,278.54,980241.0,45449.16,13,95.34
2011,391.59,381064.38,59819.43,8,331.47
2022,462.72,2376654.56,46035.05,12,460.6
2015,20.62,837709.17,79944.53,7,428.04
2014,91.7,4855855.64,48773.76,7,152.3
2024,448.38,589895.81,88416.93,17,350.04
2014,419.44,3707716.15,54948.07,20,280.4
2022,180.62,2852446.08,95970.2,8,73.74
2024,448.48,1118129.87,59879.64,8,377.66
2015,69.58,566043.3,96544.92,19,281.36
2016,348.14,61995.26,86595.19,11,196.56
2024,19.89,289679.74,11941.12,10,474.61
2024,130.98,1736882.92,28568.98,15,138.29
2023,317.34,1906375.98,73292.44,10,470.55
2018,364.34,2173061.89,24665.09,1,374.69
2015,16.17,1651339.58,58327.44,1,224.18
2018,60.84,649457.57,76153.28,14,139.74
2015,345.27,4397638.41,69551.35,13,114.15
2014,336.5,331063.97,90476.0,14,435.72
2015,72.5,4798291.74,14358.89,4,205.02
2023,188.71,2388298.54,40810.24,7,206.87
2014,82.9,2306080.45,10379.22,6,268.82
2017,217.38,3559668.04,88130.78,15,360.77
2022,277.78,3844776.23,17828.9,4,31.56
2012,397.93,4777566.49,98415.12,10,284.98
2023,162.15,3536142.13,75263.81,8,494.7
2024,466.98,982629.1,93367.39,12,420.39
2016,73.53,2871686.24,71456.34,7,401.1
2021,32.24,119966.49,37448.81,13,102.56
2017,210.62,3410158.49,46195.2,5,45.36
2012,259.46,1253156.34,63504.27,16,215.28
2012,35.87,4758985.17,96810.01,1,239.17
2014,318.73,2280751.05,87942.39,5,499.84
2022,336.7,3847649.16,28717.69,18,59.34
2023,175.94,1707107.69,54169.87,18,342.01
2023,374.76,163645.05,68476.07,6,141.25
2018,239.35,2203347.64,96754.28,14,265.11
2016,396.22,1779542.67,59861.35,1,196.58
